Date,AAPL,AMGN,AMZN,AXP,BA,BTC-USD,CAT,CRM,CSCO,CVX,DIS,GC=F,GLD,GS,HD,HON,IBM,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,NVDA,PG,SHW,TRV,UNH,V,VZ,WMT,^IRX,^TNX
2015-08-31,25.31551933,112.1829529,25.64450073,66.20059204,116.478035,230.0559998,59.16751099,68.63799286,18.86038017,52.16228104,93.93973541,1131.599976,108.8199997,153.9370117,91.49911499,72.04478455,91.60824585,70.72463226,48.55850601,28.45051575,74.35001373,84.90203857,37.39744186,37.8514328,49.24916458,0.5463011861,53.20041275,77.48335266,79.34766388,98.38111115,66.35607147,26.9547863,17.87036514,0.003000000026,2.200000048
2015-09-01,24.1839962,108.9899445,24.82699966,63.85353088,113.5901413,228.1210022,57.97550201,65.93640137,18.30652237,50.35890961,91.75445557,1138.699951,109.1999969,148.6479797,89.28805542,69.64257813,88.38097382,69.30233002,46.55102539,28.03808975,73.1371994,82.72781372,36.48073196,36.3728714,47.87414169,0.5239437222,51.86795044,75.27828217,77.70568848,95.77062225,64.17829895,26.30450058,17.61912727,0.03799999878,2.171999931
2015-09-02,25.22122002,112.5598907,25.52750015,64.66461182,116.4334717,229.2839966,58.9043541,67.27235413,18.69276047,50.27518463,93.94894409,1132.5,108.6200027,150.5987091,91.98081207,71.13036346,89.84903717,70.25052643,47.39945984,28.14662361,75.14811707,84.36444092,36.79325485,37.71227646,48.78640747,0.5397397876,52.5530014,76.97143555,78.85345459,97.13117218,64.79254913,26.56812096,17.79029465,0.02500000037,2.193000078
2015-09-03,24.77894402,110.2981644,25.23600006,64.94073486,116.7810745,227.1829987,57.62718582,67.53954315,18.87495232,50.40398407,94.04116058,1123.699951,107.8399963,151.0475769,92.07557678,71.53676605,90.92066193,69.71619415,47.48279572,28.33473015,75.12464905,84.66309357,36.56407166,37.83404541,48.97640228,0.5411980152,52.64331818,77.50151825,79.20417786,96.92707062,65.51847076,26.78488731,17.90624428,0.01499999966,2.167999983
2015-09-04,24.53197479,108.6647491,24.95000076,63.92254257,115.6579895,230.2980042,56.58224106,66.43120575,18.59802628,49.37992477,93.10064697,1120.599976,107.4899979,147.2277527,90.35409546,70.09980011,89.01279449,68.71530151,46.58889771,27.87165833,74.21698761,83.52818298,35.82791519,37.05996704,48.46388245,0.5285609365,51.76255417,76.89270782,77.92092133,95.54108429,64.36447144,26.25763702,17.63845062,0.02500000037,2.128000021
2015-09-08,25.21448708,114.2377167,25.87700081,65.13924408,119.2768021,243.6069946,57.51108932,70.02341461,19.16646194,49.48942947,95.9037323,1120.400024,107.5199966,151.7168579,91.94133759,72.43669128,91.19942474,70.6945343,47.8464241,28.14662361,75.7271347,85.67256927,36.59184265,38.17324448,49.37404251,0.5511615276,52.6809845,79.24620056,79.92606354,98.71271515,65.63944244,26.87863159,18.32587814,0.02500000037,2.194000006
2015-09-09,24.72955132,111.6655502,25.84449959,64.81995392,118.2339401,238.1679993,56.47387314,68.31141663,18.90410233,48.25282288,93.96741486,1102.199951,106.1299973,151.5536652,89.99875641,71.74726868,89.84903717,69.40014648,47.10401917,27.71247482,74.67084503,84.1374588,36.06405258,37.46004486,48.53899765,0.5402258635,51.55177689,77.92860413,78.98765564,98.27720642,64.77394104,26.59156799,17.97802734,0.03500000015,2.180999994
2015-09-10,25.27285576,113.188118,26.11199951,64.98390961,119.0361404,238.477005,56.05589676,69.01402283,19.13731003,48.72943878,94.60361481,1109.5,106.3799973,151.7414093,90.40935516,72.24800873,90.56137085,69.77641296,47.46765137,27.79930878,74.52996826,84.0896759,36.61268997,37.65140152,48.76874542,0.5487313271,51.43132782,77.43793488,79.47691345,99.72045898,65.36025238,26.63257599,17.70194817,0.01499999966,2.221999884
2015-09-11,25.64104843,113.2399139,26.47200012,65.14784241,120.0344009,240.1069946,56.21844482,69.32079315,18.96240807,48.81316376,96.33708191,1103.5,106.1600037,151.2190094,91.15956879,72.29878998,91.28613281,69.9344635,47.39189911,27.82850647,76.22011566,84.37637329,36.48660278,37.81665421,49.40497208,0.5504325628,51.5065918,77.43793488,79.79773712,101.3686295,65.85351563,26.7907505,17.84826279,0.02300000004,2.183000088
2015-09-14,25.88800621,111.6064224,26.06900024,64.83721924,119.8204956,230.6439972,56.32678604,69.16247559,18.72920227,48.80027771,95.72853851,1107.699951,106.2200012,150.1335144,90.59889221,72.00850677,90.22070313,70.22795105,47.25554657,27.80660629,75.87582397,84.10758972,36.66171265,37.43397141,49.43589401,0.551404655,51.23558807,76.31417084,79.62928009,100.60009,65.15550232,26.74388504,17.74611664,0.02500000037,2.180000067
2015-09-15,26.10577774,112.4490051,26.11849976,66.01073456,121.4872284,230.3040009,57.72783279,70.52810669,18.93325424,49.70196533,95.36894226,1102.800049,105.9000015,152.9983368,91.74391174,72.80682373,91.38523865,71.04070282,48.16460037,28.09853745,76.83043671,85.774086,37.50926208,38.25152206,50.29745483,0.5574799776,52.28197479,75.92648315,80.89658356,102.5044327,65.62084198,27.16568947,17.75716782,0.05799999833,2.280999899
2015-09-16,26.13497162,111.7394485,26.36949921,66.71833038,122.2894287,229.0910034,58.54831696,71.13175201,18.99884415,50.89345551,95.85762024,1119.199951,107.3099976,153.9696655,93.03899384,73.27132416,91.93034363,71.19874573,48.58880997,28.5729332,77.22167206,86.13249969,37.73342133,38.52984619,51.06622314,0.5613682866,52.77128983,75.91436005,81.73873901,103.4609528,66.06754303,27.06024361,17.85931206,0.05299999937,2.302999973
2015-09-17,25.57593727,113.7572327,26.94350052,66.49397278,122.512291,229.8099976,57.32531738,71.56717682,18.86038017,51.14466095,96.07892609,1117.300049,108.4100037,152.1821747,93.11004639,72.95923615,91.76309204,71.3718338,47.46007919,28.74079704,76.55654144,85.38582611,37.79644012,38.48635483,50.92926788,0.5664715767,52.87668991,76.68372345,81.53820038,105.2628555,66.03964996,26.49782753,17.79857635,0.003000000026,2.217000008
2015-09-18,25.47042656,111.3033752,27.01300049,65.5361557,121.3000641,232.9750061,55.62243652,70.65676117,18.61260223,50.06906891,94.8249054,1138.099976,109.2099991,147.6848602,90.90687561,71.15213776,89.51454926,70.28066254,46.16467285,28.44885445,75.93840027,83.39680481,36.51461792,37.81665421,50.83206177,0.5659856796,52.6508522,74.70887756,79.93408966,104.5881882,64.95075989,26.11117172,17.4866066,0.009999999776,2.130000114
2015-09-21,25.86556053,108.7164764,27.41950035,66.21782684,121.2377167,227.0850067,55.85466766,71.38904572,18.61260223,50.294487,95.35049438,1133.099976,108.5299988,149.6519012,92.05977631,70.93440247,90.73484039,70.08496857,46.55102539,28.60211754,76.60350037,83.64766693,35.70909882,38.36458969,51.49921799,0.5718179941,53.1853447,73.98796082,80.62385559,105.8435516,65.87210083,26.24591446,17.59152031,0.01300000027,2.213999987
2015-09-22,25.45920372,107.8591156,26.92000008,65.32907867,119.4283142,230.6179962,55.48312759,70.90414429,18.32109451,49.75348663,94.50218964,1125.0,107.7900009,146.6890717,91.44385529,69.70063019,89.4650116,70.16773987,46.1419487,28.3101902,76.05578613,82.44108582,35.54099655,38.18193817,51.23854828,0.5562648177,52.83905792,71.86164856,79.38869476,104.9810181,65.37889099,26.02915001,17.55562973,0.003000000026,2.125
2015-09-23,25.66574478,107.7038879,26.80349922,65.26002502,117.3604279,230.2830048,54.33753586,71.24060059,18.42312241,49.02570343,93.65389252,1131.599976,108.2200012,146.4360504,91.73599243,68.6483078,88.98803711,69.97962189,45.93741226,28.28828621,76.19661713,82.22606659,35.74411774,38.15584564,50.99996185,0.5589382052,52.89175034,70.45924377,79.46889496,105.2799301,66.03032684,25.76552391,17.59152031,0.003000000026,2.144000053
2015-09-24,25.81841278,106.0704269,26.6875,64.4489212,115.6490936,234.529007,50.93175888,70.96352386,18.51786613,49.52163315,92.77793884,1153.800049,110.4899979,144.3955231,91.87026215,67.94434357,89.45262909,69.59580994,45.61924362,28.5729332,76.12620544,82.17824554,35.43592072,38.19064713,50.71719742,0.5696308613,53.71982574,68.99929047,79.29244232,103.4096909,65.36958313,25.82996559,17.62189293,0.004999999888,2.119999886
2015-09-25,25.75329781,102.3896408,26.21249962,64.8026886,116.7721405,235.1439972,50.29703903,71.68593597,18.96969223,50.04331207,92.48287201,1146.0,109.8099976,146.7788391,92.18611145,67.87172699,90.07823944,68.48200226,46.56617737,28.91594696,76.36096191,83.36093903,34.74247742,38.21673203,55.22822571,0.5737623572,54.70598984,68.90539551,80.13461304,99.37886047,65.78836823,25.90612602,17.60808563,0.01999999955,2.167999983
2015-09-28,25.24367523,97.7406311,25.20299911,63.28402328,114.2051544,239.1419983,49.3759346,68.32131958,18.70004654,48.80027771,90.81393433,1132.0,108.4199982,141.2205505,90.10139465,66.47107697,88.28187561,68.76047516,45.43743896,28.8502655,75.08553314,82.65612793,33.91592789,37.65140152,53.96460342,0.5662286282,54.02848434,66.80632782,79.46889496,96.24468994,62.54034424,25.62491989,17.57495689,0.01300000027,2.095000029
2015-09-29,24.48484039,98.90840912,24.80349922,63.07693863,114.7577667,236.6869965,49.7784462,67.66819,18.6854763,49.10943604,91.67147064,1127.099976,107.9800034,140.2736511,89.16170502,67.14597321,88.25092316,70.0172348,45.33138275,28.94514084,76.27488708,84.54961395,34.077034,37.78185654,52.87329865,0.576192379,54.41240692,66.31567383,79.7816925,97.54276276,63.77812576,25.50188828,17.60808563,0.003000000026,2.053999901
2015-09-30,24.76322556,102.2344894,25.59449959,63.96569061,116.7186508,236.0599976,50.59117889,68.7072525,19.13001823,50.80330658,94.23478699,1115.5,106.8600006,141.8244476,91.1990509,68.72086334,89.79950714,70.25052643,46.18741226,29.28087044,77.09647369,84.68101501,34.59538269,38.49505615,54.33131409,0.5990359783,54.15645599,67.47877502,79.82984161,99.07141113,64.82978058,25.49016953,17.9007225,0.004999999888,2.059999943
2015-10-01,24.60157394,103.6461487,26.0359993,63.75860214,116.4156342,237.548996,49.84036636,72.15103149,18.90227699,50.45550919,94.66815186,1114.199951,106.7300034,143.6690979,92.41512299,68.73539734,88.944664,70.11504364,46.52829742,29.0473175,77.29209137,84.10160828,34.58137131,38.79946518,54.71128464,0.5873711705,54.16399384,70.24718475,78.87535095,99.58378601,65.13690948,25.16796494,17.74336433,0.01799999923,2.042000055
2015-10-02,24.78118706,105.3017807,26.62700081,64.2073288,118.153717,237.2929993,50.85434723,73.16042328,18.92431831,52.52296448,94.972435,1137.099976,108.9899979,144.4771423,93.03108978,70.06348419,89.5579071,70.68701172,46.39859009,29.47792435,78.08235931,85.53517151,35.12072754,39.63441086,55.32101822,0.6026812196,54.51781082,71.78592682,80.23085022,101.4796829,65.76973724,25.09765816,17.93938255,0.00800000038,1.988999963
2015-10-05,24.87098885,106.2847672,27.18400002,66.7010498,119.4550247,240.3829956,53.54799652,74.4864502,19.7250824,54.1201973,95.75619507,1138.099976,108.7699966,147.4889374,94.12870026,71.39888763,92.32058716,71.31163788,47.32183075,29.93041229,79.16217804,87.39879608,35.88421631,40.55635071,54.90571594,0.6177481413,55.12002563,73.04899597,81.69864655,102.1799469,67.22159576,25.77723885,18.18507385,0.00800000038,2.055999994
2015-10-06,24.98997307,104.3778915,26.87400055,66.36453247,119.9987488,246.0630035,54.81744385,73.64530945,20.00424194,56.0266037,95.68242645,1146.800049,109.8600006,147.178772,93.71810913,71.27552032,92.15953827,70.30318451,47.34471512,29.89393044,79.73340607,87.08222198,34.88256454,40.66071701,54.42853928,0.6257677078,55.25555038,71.68900299,81.06501007,99.10558319,67.08200836,25.81238556,18.13262558,0.004999999888,2.035000086
2015-10-07,24.87098885,109.4260559,27.09700012,66.84957123,122.1290207,242.9689941,54.4768486,74.21928406,20.23197746,56.75439835,95.33204651,1149.0,109.6999969,148.7377777,94.48407745,72.20445251,92.97098541,71.47719574,47.40575409,30.30263138,79.63163757,88.12751007,35.68809128,40.704216,53.94693756,0.6323290467,55.49645233,72.42803955,81.947258,99.43011475,68.14292908,26.02306366,18.32036018,0.004999999888,2.062000036
2015-10-08,24.58361626,110.7934113,26.65800095,66.84957123,123.9294434,242.3040009,55.60694885,74.30832672,20.50380135,57.90727234,96.45696259,1144.699951,109.1399994,147.7909393,95.59750366,73.35114288,94.32754517,71.55241394,47.40575409,30.63835716,80.55495453,89.28629303,35.73710632,41.26954651,55.18846512,0.6359742284,56.00834656,73.96977997,82.68516541,99.13121033,68.77579498,26.24857521,18.46391678,0.003000000026,2.10800004
2015-10-09,25.17182922,110.5642853,26.98999977,66.97950745,124.5177307,243.9309998,55.18898392,74.4666748,20.50380135,57.68829727,97.33292389,1156.300049,110.8700027,146.2565155,95.81071472,73.41645813,94.39569855,71.77068329,47.25315857,30.66754723,80.40631104,89.53717804,35.68809128,40.97383118,55.20171356,0.6335443258,56.06856537,73.5608902,82.56484985,101.8554459,68.85025024,26.20704269,18.41145515,0.003000000026,2.098999977
2015-10-12,25.05508995,113.1068344,27.5095005,66.96218109,125.3912659,245.3079987,54.5697403,75.09009552,20.54052734,57.15370941,98.06135559,1164.900024,111.3099976,147.1053772,96.26084137,73.66320801,93.6213913,72.23725891,47.09292984,30.65294456,80.78189087,89.63275909,35.5199852,40.87815857,55.86005402,0.6403486133,55.95563889,73.83651733,83.19050598,104.622345,69.79020691,26.29011345,18.47772408,0.009999999776,2.089999914
2015-10-13,25.09774208,109.0786667,27.44499969,66.34719849,125.0436172,249.5079956,54.3143158,75.83231354,20.45972443,56.92184448,98.28265381,1165.800049,111.8600006,147.7092896,96.03183746,72.4439621,92.67987061,71.83087921,46.96320724,30.39751053,80.8914566,89.06529999,34.65141296,40.78249359,55.58610535,0.6415637732,55.79003906,74.17876434,82.86161041,105.8862381,69.79949951,26.32573128,18.42250252,0.004999999888,2.055000067
2015-10-14,24.7430172,109.2486572,27.24150085,65.97476196,119.6332855,251.9889984,54.73228073,74.79323578,20.43768311,57.81064987,97.48967743,1180.099976,113.8099976,146.5176697,94.97367859,71.31179047,92.92144775,71.13852692,45.77292252,30.41940689,80.45326996,88.59341431,34.70044708,40.59984207,55.5993576,0.664893508,55.86530685,73.45488739,82.4285202,104.2466202,69.0549469,26.10615158,16.57279968,0.009999999776,1.980999947
2015-10-15,25.11346245,112.7446365,28.12199974,66.46845245,122.4588089,254.3200073,54.82518005,76.89118195,20.68011093,58.42895126,99.48132324,1187.900024,113.2900009,150.9660339,96.18978119,71.48596191,92.97098541,73.11022949,47.22263718,30.59456062,81.11051941,89.11308289,35.52698135,40.88685989,56.90274811,0.6665945053,55.91047287,71.50724792,84.18506622,102.6240158,70.11591339,26.50969696,16.37955284,0.004999999888,2.023000002
2015-10-16,24.92936134,112.7964249,28.53800011,66.87555695,122.6459885,262.868988,53.93503571,77.9500351,20.75357437,58.79607391,99.80405426,1183.599976,112.4899979,151.1455841,96.92414093,70.41910553,93.15682983,73.93047333,47.634655,30.66754723,82.01817322,88.82038879,36.05931854,41.32174301,57.6450119,0.6770441532,56.38474655,73.6547699,84.93900299,102.4617615,70.73016357,26.52750397,16.2580719,0.004999999888,2.023000002
2015-10-19,25.08427429,114.1711655,28.65749931,66.69365692,123.3768768,263.4370117,53.61766815,77.11878204,20.75357437,57.98455811,100.9381866,1173.300049,112.0199966,151.6026917,97.20843506,70.52798462,92.43210602,73.70475006,47.47442245,30.64565277,81.75997162,88.40225983,36.00328827,41.41740417,58.85561371,0.6758292317,56.58048248,73.56391907,85.27586365,103.1022568,71.65149689,26.52750397,16.24702454,0.004999999888,2.028000116
2015-10-20,25.54226494,111.1998901,28.04400063,66.65034485,123.7868729,269.4630127,54.39171982,76.72293854,20.93723297,57.95878601,101.2793579,1178.0,112.7300034,151.4149323,97.01099396,71.32632446,87.1173172,73.44133759,47.70333099,30.86459923,81.25135803,89.06529999,35.29583359,41.54787064,58.48448563,0.6748569608,56.03093338,72.57343292,87.38529968,102.8375168,70.99073792,26.84797287,16.21942711,0.009999999776,2.071000099
2015-10-21,25.54001999,110.9338226,27.78849983,66.26922607,125.8458481,266.2720032,53.92728806,75.04064941,20.77561378,57.53372955,101.5098648,1167.599976,111.7300034,146.6727753,97.36636353,71.68191528,87.29077148,73.47143555,47.35234833,30.79161263,80.23414612,89.48937225,35.43592072,41.05210495,58.52867126,0.6661083698,55.89648056,72.19786835,88.78894043,100.8647842,70.22760773,26.6224556,16.18906212,0.004999999888,2.029999971
2015-10-22,25.93066216,112.5746613,28.19549942,62.7959671,130.4093933,274.0230103,55.477005,76.56460571,21.311903,59.00862122,104.4235992,1166.599976,111.6900024,149.8233185,98.20340729,74.44700623,89.25435638,74.90130615,48.2145462,31.55795097,86.75210571,93.18076324,36.43056107,41.77401352,58.50217056,0.6901670098,56.85353851,74.7936554,90.08825684,97.19261932,71.12102509,27.23371887,16.26083374,0.004999999888,2.025000095
2015-10-23,26.7344017,115.1172409,29.95149994,64.60623169,130.7570038,276.4960022,56.15793991,77.74221802,21.56167984,58.76387024,104.2760391,1163.300049,111.5,151.406723,98.4008255,74.84616089,89.61985779,75.48826599,48.73337936,31.22951508,88.0979538,93.05536652,37.03995895,45.98357773,57.67153549,0.6947845221,58.50940323,74.44229889,90.05619812,98.99455261,71.72597504,27.39395332,16.09519386,0.003000000026,2.082999945
2015-10-26,25.88127518,117.208931,30.43050003,64.25978088,130.7570038,285.2999878,55.97794342,77.40575409,21.26782227,57.17301941,104.6725388,1167.0,111.4300003,152.6392059,98.71670532,74.59216309,88.98803711,75.20981598,48.75628662,31.08354759,87.77714539,93.50330353,37.06097031,47.18384171,58.04708099,0.6916250587,58.85879517,74.88755035,90.44918823,99.5154953,72.75898743,27.51264,16.01788902,0.00800000038,2.058000088
2015-10-27,25.71738243,119.7218857,30.55050087,64.10387421,132.3257751,293.7879944,55.09349823,76.94063568,21.34128571,56.48387527,104.9030533,1166.800049,111.6800003,152.0679016,98.29029083,74.35269165,85.39531708,75.39796448,48.5579071,31.09815025,87.35460663,93.61682892,37.45322418,46.69677353,57.79966354,0.6911390424,58.7068634,73.27313232,90.96250916,101.9408264,72.14476776,27.39987946,15.86880875,0.009999999776,2.028000116
2015-10-28,26.77705765,120.2318878,30.85499954,64.48497772,131.8087921,304.6180115,56.33014679,77.71253204,21.56902504,57.8299675,105.428627,1177.099976,110.7799988,156.157135,97.77703094,75.17276764,87.23503113,75.61620331,49.97709656,31.18572617,88.37182617,94.42317963,38.59496689,46.94900513,58.00730133,0.6967285275,58.11440277,74.74217224,91.64428711,102.290947,73.40117645,27.58386421,15.91298199,0.03500000015,2.092000008
2015-10-29,27.05994606,118.6871414,31.32749939,64.2857666,131.184845,313.855011,56.33014679,77.32659149,21.40740395,57.89439392,106.0740738,1147.199951,109.7200012,154.9899139,97.62696075,74.70828247,87.06158447,76.28596497,49.7558136,31.22951508,88.12142181,94.1424408,38.43385315,46.40978241,57.93219376,0.6726698279,58.50178528,78.18000031,91.66835785,102.2311935,73.06613922,27.53638077,16.00132179,0.05299999937,2.173000097
2015-10-30,26.8286972,116.9132843,31.29500008,63.45424271,131.9781036,328.0150146,57.12848663,76.9010849,21.19436264,58.53197098,104.8753967,1141.5,109.3000031,153.0391846,97.63487244,74.95503235,86.77041626,76.03011322,49.0233345,30.90838242,87.83190918,93.90353394,38.28676224,45.783535,57.8924408,0.6894378662,58.01567078,80.82125092,90.5454483,100.5829773,72.2006073,27.82124329,15.80254841,0.0680000037,2.151000023
2015-11-02,27.20586967,119.9658279,31.41749954,64.04323578,132.2722626,361.1889954,58.18513107,78.37554932,21.13558197,61.15974808,106.0740738,1135.800049,108.5899963,154.8185425,98.24289703,75.6082077,86.95008087,76.88800049,50.00761795,30.82812119,87.7223587,95.52223969,38.60197067,46.30537796,57.96312332,0.697457552,58.18276596,81.72992706,91.33148956,101.3601227,70.00424957,27.76189613,15.90470028,0.05299999937,2.187000036
2015-11-03,27.51793289,120.0766754,31.26549911,64.12117767,131.9959106,403.4169922,58.50601578,77.81147766,21.01804543,63.20785904,106.5351028,1114.199951,106.9800034,155.6428986,99.22999573,75.22355652,87.88544464,76.72997284,50.19073486,30.76972008,87.69890594,94.82337952,38.60197067,47.09685898,58.05591583,0.69259727,58.52458954,81.77841949,91.18711853,100.4805069,72.49842072,27.56606102,16.04273605,0.05799999833,2.220000029
2015-11-04,27.38996506,119.6479797,32.04750061,64.15582275,132.9017334,411.5629883,58.34948349,77.57398224,20.91519356,62.32549286,104.4235992,1106.5,105.9700012,156.4264374,99.00888062,75.0203476,87.73056793,76.71492767,50.24414825,30.63106155,87.94929504,94.91894531,38.89616013,47.31431198,57.59641647,0.6811754704,58.53218079,81.99346924,91.49989319,97.90145111,72.91721344,27.38207054,16.11451912,0.0549999997,2.230000019
2015-11-05,27.26370239,119.1601334,32.78250122,64.03456116,132.7044525,386.3540039,58.09119415,77.89064789,20.88581085,60.89567947,104.1930618,1104.400024,105.6399994,156.7284393,99.2773819,75.18727112,86.65280151,77.00842285,50.69432449,30.89378738,88.30138397,94.96673584,38.55993652,47.29690933,58.25915909,0.6733990312,58.02327347,81.20898438,91.41168213,99.25930023,73.76412201,27.41768265,16.18077278,0.03999999911,2.244999886
2015-11-06,27.29527283,118.5984879,32.96849823,64.35506439,132.677536,374.4700012,57.79377747,78.58337402,20.90050507,60.56079102,106.6549759,1087.599976,104.0999985,162.5643158,99.48267365,75.47756195,86.44017029,76.69988251,52.23560333,30.62375259,88.66130066,95.12801361,38.25174332,47.7665863,58.22381592,0.7667172551,57.40042496,80.94242859,90.71387482,98.04663849,73.28947449,27.16843987,16.22771072,0.07299999893,2.332999945
2015-11-09,27.18478775,117.9850082,32.7745018,63.59283829,130.9197693,380.2569885,56.26753235,77.40575409,20.70215034,59.45943451,107.3465195,1087.900024,104.4000015,160.5972595,98.3139801,74.54135132,84.60195923,75.88710785,51.41917801,30.31723022,88.36399841,94.05879974,37.99258041,47.10555649,57.64942169,0.7633150816,57.27130127,80.73945618,90.49733734,97.57692719,72.62870789,26.88357162,16.14764595,0.07500000298,2.342000008
2015-11-10,26.32800674,117.0537186,32.98400116,63.54953003,130.1753693,336.8190002,56.69017792,77.43544769,20.55522346,60.04553604,108.2685928,1088.199951,104.1800003,161.4542847,98.91413116,74.3163681,84.70197296,76.34617615,51.64044189,30.48508072,88.59092712,94.13050842,38.12566376,46.54022217,57.43736649,0.7487341762,57.55234528,80.33863831,91.4758606,98.96894836,74.10179138,26.76487923,16.20009804,0.125,2.322000027
2015-11-11,26.17919922,115.9376373,33.66249847,63.15110397,130.0318909,311.0840149,56.28320313,77.89064789,20.43768311,59.37573624,107.4387283,1084.699951,103.8300018,161.1114502,98.47979736,74.94049072,84.42063141,76.65473175,51.38866425,30.68213654,89.08385468,95.00258636,37.62833786,46.6619873,56.29744339,0.741443634,57.69664383,80.80931091,91.74053955,97.8160553,73.82211304,26.89545059,15.89641476,0.1230000034,2.338000059
2015-11-12,26.09126663,112.1565094,33.27999878,62.34559631,127.834671,338.1520081,53.73945236,77.48492432,20.4450264,57.87506866,107.1528778,1080.800049,103.8499985,157.3405762,97.76908875,74.00429535,83.18265533,75.45816803,50.35860443,30.34641266,87.7223587,93.35995483,37.14503098,46.37498093,55.66122437,0.7387704849,56.70923615,79.58557129,90.08027649,96.34719086,73.0109787,26.6046505,15.72248936,0.1230000034,2.319000006
2015-11-13,25.32918167,112.5799332,32.11750031,61.66998291,127.879509,336.7529907,54.4986496,74.81302643,19.25490952,57.11505127,105.8896561,1080.800049,103.5599976,155.397995,94.76045227,73.35839844,82.37606812,75.16465759,50.02288818,30.20045471,86.04788208,92.97172546,37.14503098,45.95749283,53.84089661,0.7241893411,56.17751694,79.74954987,89.83162689,95.14306641,72.82450104,26.24857521,15.57617188,0.112999998,2.279999971
2015-11-16,25.74404526,114.7713242,32.39049911,62.06842422,129.5206909,330.7510071,55.09349823,75.46617126,19.68099976,59.61846924,106.885498,1083.699951,103.7099991,156.8426971,95.42378998,74.72280121,83.60154724,76.1730957,50.74774551,30.62375259,86.90076447,94.50085449,37.61434174,46.76635742,54.54780579,0.7387704849,57.19535446,81.04920197,90.5454483,97.20114899,73.56102753,26.72928429,15.97648335,0.09799999744,2.273000002
2015-11-17,25.633564,117.0742264,32.16500092,61.59202957,131.0094147,335.0939941,54.31080246,76.43595886,19.69569397,59.34465027,107.0791321,1068.699951,102.3399963,155.5449371,99.64061737,74.66805267,83.67034149,76.38381195,50.45779037,30.41210365,86.80690002,93.79598999,37.62132645,46.38108444,54.15901184,0.7387704849,57.02065277,81.90550232,90.42510986,97.68793488,73.4957962,26.75301743,16.54243088,0.1350000054,2.260999918
2015-11-18,26.44525337,119.5405121,33.17699814,62.49282074,132.9824829,334.5899963,55.03872299,76.54480743,19.9234333,60.11390686,108.9324799,1068.800049,102.4300003,158.0670319,99.92490387,75.96007538,84.92082214,77.2642746,51.46495438,30.85730553,88.05103302,94.62874603,37.98557281,47.15162659,55.57284927,0.7569437027,57.65107727,82.78004456,91.9811554,100.1303482,75.01546478,26.93106079,16.82126427,0.1230000034,2.269000053
2015-11-19,26.78119659,118.4782181,33.06349945,63.00384521,133.8434601,326.1489868,54.80389404,79.80056763,20.1070919,59.21426773,109.458046,1078.0,103.5599976,157.5528259,100.1775589,76.67546082,85.49608612,77.12884521,51.62519836,31.46306419,88.6534729,95.22393799,38.02060318,47.23043823,55.57284927,0.7591394186,57.89414215,82.84384155,92.25388336,94.47693634,74.72646332,27.15657043,16.75777054,0.08799999952,2.247999907
2015-11-20,26.89844131,118.7901917,33.42250061,62.72670746,133.9869385,322.0220032,55.68050385,80.14692688,20.25401878,58.027771,110.7120438,1076.400024,103.0899963,156.2794952,102.8230057,77.10612488,86.59651184,77.68981934,51.533638,30.9667778,89.13080597,95.56666565,37.89450836,47.44933319,58.60818481,0.7657257318,57.59033585,83.28714752,92.90352631,96.47530365,74.76376343,26.93699074,16.58384323,0.09300000221,2.262000084
2015-11-23,26.54896736,120.6919022,33.94950104,62.57080078,133.0362854,323.04599,55.58660126,79.93910217,20.15117264,58.67969894,110.112709,1066.800049,102.2600021,154.4185333,104.63134,76.34695435,86.57149506,77.9096756,51.03004074,31.35359001,89.56900787,95.38626099,37.83147049,47.44933319,58.52426529,0.7542605996,57.70426178,83.6394043,92.74308777,95.78356171,74.68915558,26.69961357,16.63629723,0.1049999967,2.25
2015-11-24,26.80374908,120.9221954,33.55749893,62.04242706,133.3143005,320.04599,55.88401031,79.55316925,20.03363228,59.55327225,108.7572784,1074.300049,102.9400024,153.9941101,105.4999847,75.31040955,86.65901184,77.35626221,50.95374298,31.64552307,89.42031097,94.84515381,37.46023178,47.50187683,58.5463562,0.7603589296,58.06885529,83.90663147,92.5907135,96.66316223,74.39080811,26.81830597,16.54243088,0.1529999971,2.243000031
2015-11-25,26.61209869,121.7913361,33.76699829,62.09441757,132.2201385,328.2059937,55.95446396,79.57297516,20.01158905,59.24034119,109.4211578,1070.5,102.4599991,154.3858795,106.3291016,75.64618683,86.28387451,77.29561615,51.01480103,31.64552307,89.51422119,94.772995,37.62833786,47.01153564,59.26210022,0.7593832016,57.65107727,83.74263763,92.07740021,97.70502472,74.17637634,26.65805626,16.63077545,0.174999997,2.232000113
2015-11-27,26.56249619,121.4718781,33.6629982,62.23297119,131.7896881,358.0419922,55.74314117,79.1375351,20.07035828,58.91438675,106.1570587,1056.199951,101.25,155.4633179,106.4002228,75.96007538,86.57149506,77.60643768,51.25130844,31.73376274,90.08200836,94.98945618,37.79644012,47.22167587,59.35047913,0.7657257318,57.4991684,84.06150055,92.11751556,97.64524841,74.43744659,26.84203529,16.53415108,0.1599999964,2.224999905
