Date,AAPL.1,AMGN.1,AMZN.1,AXP.1,BA.1,BTC-USD.1,CAT.1,CRM.1,CSCO.1,CVX.1,DIS.1,GC=F.1,GLD.1,GS.1,HD.1,HON.1,IBM.1,JNJ.1,JPM.1,KO.1,MCD.1,MMM.1,MRK.1,MSFT.1,NKE.1,NVDA.1,PG.1,SHW.1,TRV.1,UNH.1,V.1,VZ.1,WMT.1,^IRX.1,^TNX.1
2015-10-22,166616400.0,4079800.0,155588000.0,23652600.0,6976300.0,37808600,13909200.0,3280100.0,32162500.0,8971700.0,10028900.0,48.0,3436400.0,2609600.0,5855300.0,4914766.0,5840027.0,9887900.0,15295700.0,35920200.0,25286600.0,6113832.0,19335181.0,56637100.0,9294800.0,306884000.0,14080900.0,3037800.0,2488000.0,10475000.0,9093400.0,15378600.0,43765500.0,0.0,0.0
2015-10-23,237467600.0,3657300.0,213854000.0,9341300.0,4691200.0,29442500,7942500.0,3971400.0,26076900.0,8134800.0,7928400.0,38.0,4868400.0,2935700.0,5281600.0,4572662.0,5617438.0,9178900.0,16985200.0,18796100.0,11677300.0,3584890.0,16457268.0,135227100.0,10517800.0,381776000.0,16451200.0,1848000.0,2326700.0,5497500.0,11971300.0,13285100.0,39121800.0,0.0,0.0
2015-10-26,265335200.0,4346600.0,85394000.0,5227700.0,3143400.0,32108800,6254500.0,2740300.0,20354800.0,8606600.0,5729600.0,176.0,2573500.0,2573700.0,4550200.0,2116503.0,3649912.0,7561600.0,13880200.0,14788600.0,11478600.0,2554776.0,11502010.0,64633300.0,6882800.0,247436000.0,11464700.0,2208900.0,1798900.0,3377100.0,8019400.0,10802500.0,32519400.0,0.0,0.0
2015-10-27,279537600.0,3877200.0,75742000.0,4099000.0,3411300.0,46331800,8280500.0,1683800.0,19480600.0,9328800.0,5857600.0,302.0,2646100.0,1932300.0,3674800.0,2729375.0,15698891.0,8883200.0,8831900.0,30166600.0,10013300.0,2356240.0,14626831.0,50999900.0,6150000.0,208268000.0,9423400.0,3067800.0,2119800.0,4008400.0,9527400.0,9540400.0,31534200.0,0.0,0.0
2015-10-28,342205600.0,4878900.0,78524000.0,7841100.0,4408300.0,50808100,5486900.0,3266800.0,23741400.0,8236500.0,6452900.0,217.0,8201200.0,3231900.0,6821500.0,2799932.0,8902924.0,7256300.0,17962000.0,13667300.0,4390300.0,3258741.0,15416080.0,47000800.0,7091400.0,217036000.0,10178400.0,4046100.0,1783700.0,4405500.0,10850200.0,11447300.0,35504100.0,0.0,0.0
2015-10-29,204909200.0,4870200.0,77920000.0,5250200.0,3072100.0,64495900,4321300.0,1822100.0,16717800.0,6686000.0,6125100.0,329.0,5150800.0,3068100.0,4635300.0,3482359.0,3881078.0,6340700.0,12753700.0,9427400.0,3752600.0,1775582.0,9334850.0,30202100.0,4959000.0,327168000.0,8230700.0,6517500.0,1932200.0,3257500.0,7648600.0,7902300.0,38566500.0,0.0,0.0
2015-10-30,197461200.0,4589700.0,77488000.0,6310100.0,3938000.0,78305000,7388700.0,3371600.0,22334100.0,11559300.0,8501600.0,249.0,5543200.0,2791600.0,4991500.0,3253325.0,4167264.0,10520300.0,15731400.0,15356200.0,6409500.0,3195832.0,11546235.0,46619800.0,7230800.0,301160000.0,9547700.0,5585700.0,2207300.0,4237800.0,11186500.0,14753200.0,47416500.0,0.0,0.0
2015-11-02,128813200.0,3222500.0,56330000.0,4940600.0,2516700.0,101918000,5876500.0,3110000.0,28912600.0,14277300.0,6949500.0,180.0,5843300.0,2531500.0,3715600.0,2727149.0,3998021.0,6297900.0,15253300.0,16252200.0,5663000.0,3231353.0,11065937.0,30285000.0,6123200.0,190088000.0,7152900.0,3035100.0,1828600.0,3874200.0,29966000.0,11689100.0,32157600.0,0.0,0.0
2015-11-03,182076000.0,2411500.0,64938000.0,5047900.0,2470000.0,206162000,5006100.0,2398500.0,30555300.0,17669200.0,7132100.0,185.0,7145300.0,2443200.0,4313700.0,2744844.0,4549472.0,6229200.0,11519500.0,9693100.0,4584900.0,3555469.0,9658578.0,36596900.0,5492000.0,376768000.0,8013200.0,2337000.0,1536000.0,2758200.0,18899900.0,11900900.0,30761700.0,0.0,0.0
2015-11-04,179544400.0,3059500.0,96810000.0,12872700.0,2771500.0,263900000,5477800.0,2585800.0,28591800.0,11931300.0,20740800.0,141.0,7617800.0,2174300.0,4101200.0,2159684.0,3678677.0,5592300.0,11388400.0,10488500.0,6797100.0,2695784.0,8121162.0,37087800.0,5190200.0,442264000.0,6375400.0,2483100.0,2031600.0,5396100.0,8640800.0,9702000.0,30169500.0,0.0,0.0
2015-11-05,158210800.0,2202400.0,94476000.0,4983700.0,2545400.0,151824992,6238900.0,2601900.0,21988600.0,11184800.0,14843700.0,84.0,5931100.0,2186300.0,3059400.0,2475189.0,5331357.0,6545600.0,12715900.0,9625100.0,5059100.0,2420584.0,9481046.0,31468500.0,5068200.0,478800000.0,6860900.0,3048900.0,1510800.0,4009100.0,9392600.0,11646900.0,26581500.0,0.0,0.0
2015-11-06,132169200.0,3344000.0,81844000.0,7440800.0,2294100.0,122687000,5538600.0,2835100.0,26107600.0,9634200.0,16803400.0,78.0,8831900.0,4270800.0,3752000.0,2732268.0,4963165.0,6221100.0,23262700.0,11926700.0,4615600.0,2224560.0,11237704.0,32851200.0,4837600.0,1172272000.0,9483500.0,2045100.0,2620800.0,4106900.0,8221600.0,14144400.0,29931900.0,0.0,0.0
2015-11-09,135485600.0,2722200.0,80976000.0,5622600.0,2980800.0,68224400,5914800.0,3088300.0,25865900.0,7659100.0,9317500.0,5.0,4129200.0,2604400.0,4988800.0,3644174.0,8447078.0,6625900.0,17143800.0,10842700.0,8423800.0,2895516.0,9578930.0,32513100.0,6181200.0,492568000.0,8607200.0,1579500.0,1586100.0,2755100.0,10157300.0,10743200.0,25321200.0,0.0,0.0
2015-11-10,236511600.0,2871300.0,69790000.0,4961900.0,2524100.0,95797904,4373800.0,2610500.0,26701800.0,6823100.0,8240500.0,18.0,4450800.0,2149900.0,3872900.0,3068696.0,4728757.0,5114200.0,13239700.0,8283100.0,12716500.0,2347628.0,7820490.0,55283700.0,5287400.0,552260000.0,6551000.0,1334400.0,1488300.0,2842600.0,8440300.0,9996700.0,22844700.0,0.0,0.0
2015-11-11,180872000.0,1920400.0,107746000.0,4719500.0,1579600.0,107070000,4190700.0,2385700.0,32599300.0,6085300.0,6381700.0,15.0,3527600.0,1637500.0,3240200.0,2563664.0,3310381.0,6284700.0,8513900.0,9101200.0,8387800.0,3012604.0,8954741.0,36516300.0,8578000.0,619896000.0,5295900.0,1549500.0,1218200.0,2374200.0,8024400.0,7904000.0,26069700.0,0.0,0.0
2015-11-12,130102400.0,4767200.0,85694000.0,6112500.0,3796800.0,78477800,8731700.0,3159800.0,38135900.0,8951300.0,7223000.0,4.0,6300500.0,3166900.0,4285700.0,3870871.0,4917664.0,6918700.0,13576900.0,10725000.0,5893800.0,2757498.0,8989220.0,35361100.0,9388000.0,291080000.0,7678600.0,1529700.0,1939600.0,3341300.0,8939800.0,11053500.0,28654500.0,0.0,0.0
2015-11-13,183249600.0,3855000.0,125222000.0,4486700.0,3063800.0,52003000,6429600.0,3922600.0,94556200.0,7676600.0,8078100.0,23.0,3224200.0,2484000.0,8728800.0,2722363.0,4826035.0,8517500.0,11837000.0,11619500.0,8602400.0,2911662.0,11941436.0,36848200.0,16371000.0,292940000.0,8468800.0,2157300.0,2043600.0,3767300.0,9913200.0,12615600.0,37544700.0,0.0,0.0
2015-11-16,152426800.0,2443200.0,148718000.0,5244600.0,2378300.0,47980100,5167600.0,4053200.0,44949600.0,10101100.0,5770200.0,11.0,2951200.0,4626600.0,7785700.0,2557098.0,4383577.0,5755800.0,11041100.0,11244900.0,6731800.0,2864420.0,7239374.0,32165200.0,9146400.0,344280000.0,7410600.0,2131200.0,1653500.0,2450000.0,7805000.0,10112500.0,39964800.0,0.0,0.0
2015-11-17,110467600.0,3644300.0,86404000.0,5867700.0,3038300.0,51001600,4812000.0,4567600.0,30490200.0,7575800.0,6434400.0,6.0,8593100.0,1783800.0,10517100.0,2697434.0,2944595.0,5124000.0,12354800.0,12739400.0,6027600.0,2862028.0,7468677.0,31551300.0,10581600.0,257048000.0,8761800.0,2977500.0,1569000.0,1981400.0,6942600.0,10657500.0,74037900.0,0.0,0.0
2015-11-18,186698800.0,2975800.0,89396000.0,5817000.0,3101100.0,43783800,3788300.0,6442500.0,27015700.0,6886900.0,6744600.0,5.0,5043800.0,2509200.0,6502000.0,2822079.0,4340063.0,7148400.0,12911400.0,12966300.0,5194500.0,2663372.0,11330347.0,29710000.0,10597800.0,350216000.0,6447100.0,1925700.0,1688300.0,3319900.0,7212400.0,13585600.0,44633100.0,0.0,0.0
2015-11-19,173183200.0,2041000.0,94104000.0,4851300.0,2492600.0,45011100,6296000.0,11602800.0,27417400.0,6096700.0,6101000.0,10.0,5087600.0,1835800.0,4662200.0,3793525.0,4972266.0,5164500.0,12839500.0,24090700.0,5323500.0,1815767.0,7167482.0,28149200.0,8557600.0,254072000.0,7899500.0,1659600.0,1067400.0,15731900.0,6082200.0,9320900.0,34698300.0,0.0,0.0
2015-11-20,137148400.0,2728000.0,77922000.0,4429600.0,3210200.0,53152900,6495100.0,5336300.0,26502800.0,8561400.0,10821700.0,5.0,5971600.0,2932100.0,8191900.0,2851237.0,5414514.0,7671500.0,11209600.0,19780800.0,6659400.0,2261756.0,9362098.0,37147600.0,19064800.0,239744000.0,9533200.0,2301900.0,1693700.0,7059400.0,6764300.0,12229700.0,37113300.0,0.0,0.0
2015-11-23,129930000.0,4168400.0,87702000.0,3251400.0,3183700.0,27478900,3847600.0,3593700.0,24684600.0,6889600.0,6986400.0,57.0,4042500.0,2671700.0,6329700.0,3488480.0,5374243.0,6730600.0,11339000.0,13338100.0,4968400.0,1710758.0,9105129.0,28235900.0,7135600.0,242552000.0,9421300.0,2149800.0,1320800.0,3780400.0,5910600.0,10290100.0,31731000.0,0.0,0.0
2015-11-24,171212800.0,3687000.0,90868000.0,4873100.0,2626600.0,29362600,3846500.0,3420300.0,32859200.0,8549000.0,9158200.0,222.0,3479600.0,2679400.0,6672700.0,6398255.0,3564454.0,7492400.0,10910000.0,15767200.0,6047700.0,2512318.0,11011546.0,24600000.0,5311600.0,195428000.0,7086800.0,1947300.0,1486200.0,3244800.0,6040800.0,11127400.0,37361700.0,0.0,0.0
2015-11-25,85553200.0,2134200.0,53958000.0,4391300.0,1852200.0,41666900,3493000.0,2487300.0,22472500.0,5419300.0,4751500.0,148662.0,2931300.0,1495600.0,5300900.0,4145644.0,3387157.0,5400800.0,7772000.0,10344900.0,7477200.0,1416184.0,6370687.0,21005100.0,6989000.0,138300000.0,4266500.0,1275300.0,1164800.0,2959200.0,4268700.0,7013900.0,23460600.0,0.0,0.0
2015-11-27,52185600.0,1052400.0,39336000.0,1547500.0,1282100.0,55179100,1642100.0,2221700.0,9532300.0,2547800.0,14912000.0,52133.0,4993600.0,1092700.0,3337700.0,1273931.0,1480927.0,2353800.0,4052500.0,7236700.0,2763700.0,1047816.0,3124717.0,9009100.0,4527800.0,86996000.0,2390100.0,602700.0,548100.0,1740400.0,3139500.0,4108300.0,16022700.0,0.0,0.0
2015-11-30,156721200.0,2982600.0,113864000.0,5377200.0,3176700.0,71701600,5632900.0,4449700.0,30736700.0,12179400.0,16560300.0,4601.0,6773000.0,3415000.0,8057900.0,3221274.0,4754698.0,8983700.0,15147500.0,16063000.0,7872000.0,3509303.0,14004634.0,56241400.0,8738800.0,327244000.0,8935700.0,2606100.0,1874100.0,4605200.0,8874600.0,19400000.0,44827800.0,0.0,0.0
2015-12-01,139409600.0,2429000.0,95024000.0,4193500.0,3444300.0,60452200,6578400.0,3767400.0,31406300.0,6975500.0,8896100.0,3441.0,4645900.0,4140900.0,5267600.0,3633156.0,4388075.0,7545700.0,12708800.0,11153000.0,5321900.0,2701764.0,13620646.0,39952800.0,6857000.0,409496000.0,8391700.0,1953000.0,1829500.0,5467000.0,6702100.0,10580000.0,36612300.0,0.0,0.0
2015-12-02,133546400.0,2871600.0,85470000.0,4146000.0,2648800.0,54160500,5068200.0,3379800.0,29178200.0,11830700.0,7787800.0,503.0,10223500.0,1817200.0,5022700.0,2763207.0,3896768.0,6623500.0,13440900.0,12598500.0,5692200.0,2433501.0,10584066.0,47274900.0,7965600.0,294240000.0,8104200.0,2070900.0,1667800.0,6071100.0,7310000.0,12160400.0,40760700.0,0.0,0.0
2015-12-03,166278000.0,4468600.0,101294000.0,6807800.0,3008700.0,50714900,8130800.0,4769100.0,25783800.0,10996800.0,10446600.0,1161.0,6499900.0,3599000.0,6688000.0,3007932.0,6181442.0,12008700.0,14626900.0,15004400.0,6558600.0,3120962.0,14247665.0,38627800.0,10649800.0,246656000.0,11177800.0,3088800.0,4310100.0,4286600.0,8689600.0,17077700.0,47532300.0,0.0,0.0
2015-12-04,231108000.0,3920900.0,90696000.0,4993400.0,3892900.0,35784100,5252000.0,4341700.0,28143700.0,13170200.0,8771300.0,889.0,10670200.0,3517200.0,5387100.0,3953002.0,4781894.0,7845400.0,17786000.0,16488000.0,7778200.0,2602257.0,14343976.0,43963700.0,7410400.0,458756000.0,11961000.0,2109300.0,2226300.0,3588200.0,9944600.0,14158600.0,31305900.0,0.0,0.0
2015-12-07,128336800.0,3566700.0,74656000.0,5926400.0,3417700.0,63455800,6805900.0,2962500.0,15350200.0,15378900.0,6738500.0,656.0,4393500.0,3499900.0,5444300.0,2557877.0,3430252.0,7262900.0,11686000.0,12030700.0,4810700.0,2562789.0,9113408.0,30709800.0,6190000.0,333588000.0,9460000.0,1391400.0,1908000.0,3164300.0,15262400.0,13192100.0,34787700.0,0.0,0.0
2015-12-08,137238000.0,2249200.0,73038000.0,7669100.0,5021100.0,57801400,6866300.0,2105700.0,18635700.0,13397500.0,7480600.0,306.0,3412300.0,2663800.0,4731400.0,3018059.0,4084839.0,8005400.0,13084500.0,10736200.0,4814200.0,2811078.0,7936714.0,32878000.0,5605800.0,314488000.0,8312700.0,1488900.0,1991700.0,3551900.0,11344000.0,13776100.0,31132800.0,0.0,0.0
2015-12-09,185445600.0,2995600.0,103164000.0,6910700.0,5124600.0,90917200,8578000.0,3181000.0,24127400.0,14675800.0,9050700.0,386.0,6026300.0,3907500.0,5055600.0,2742841.0,4827290.0,7947000.0,16770200.0,12945500.0,7604700.0,3182317.0,10854346.0,36373200.0,7442800.0,372676000.0,10081900.0,1341000.0,1835500.0,3839100.0,15361500.0,13467900.0,26945100.0,0.0,0.0
2015-12-10,116850800.0,2814000.0,69110000.0,4783000.0,3278500.0,52138900,5768700.0,2032800.0,23382400.0,14534800.0,7030200.0,226.0,3853500.0,2212300.0,4185600.0,3129794.0,4416526.0,6479300.0,12839000.0,15483300.0,5299900.0,3051235.0,12001591.0,31775800.0,5682600.0,236596000.0,8984200.0,1493400.0,1580400.0,3202600.0,8717100.0,10402500.0,34078200.0,0.0,0.0
2015-12-11,187544800.0,3005700.0,109488000.0,9094300.0,3684700.0,110944000,7572600.0,4490700.0,34295700.0,13186900.0,12334900.0,410.0,6798400.0,3750100.0,5300800.0,6180684.0,5579155.0,7796500.0,17889300.0,17313400.0,5736400.0,3017747.0,10896999.0,39549500.0,8276000.0,227320000.0,12280500.0,2160000.0,1832500.0,3830800.0,15625800.0,16481900.0,29235000.0,0.0,0.0
2015-12-14,257274800.0,2780600.0,86594000.0,6393000.0,4845000.0,130496000,7371100.0,3946700.0,32642100.0,12430700.0,9702600.0,509.0,5563800.0,5102400.0,5960100.0,6411610.0,5380415.0,10641500.0,17638200.0,20092900.0,7660700.0,4140791.0,12575162.0,46768900.0,7991400.0,275892000.0,12179000.0,1471200.0,2285000.0,3867200.0,10361000.0,16723100.0,43574700.0,0.0,0.0
2015-12-15,213292400.0,5365600.0,95068000.0,6247200.0,4705300.0,83121104,6061200.0,3393500.0,30393700.0,19158500.0,13361700.0,220.0,6831100.0,3398700.0,4921800.0,5660294.0,4433471.0,9283200.0,18126600.0,17916400.0,6118300.0,10340496.0,12142023.0,39843000.0,6869600.0,307296000.0,14113400.0,1853700.0,2262400.0,3124100.0,11355300.0,16742600.0,43846200.0,0.0,0.0
2015-12-16,224954000.0,3923600.0,79290000.0,5581800.0,3316000.0,107944000,6747600.0,3749400.0,22731500.0,16917900.0,12304500.0,81.0,8292200.0,3191700.0,4711700.0,8192241.0,4545393.0,8178800.0,21720000.0,21868600.0,6306300.0,5709824.0,10494986.0,37503300.0,7542200.0,236356000.0,14102600.0,2366700.0,1774400.0,3516900.0,10497500.0,18808300.0,29881500.0,0.0,0.0
2015-12-17,179091200.0,3699400.0,73632000.0,4800000.0,3448800.0,47978400,6800000.0,2654300.0,24812200.0,14082500.0,9375000.0,56.0,10156200.0,2807900.0,4345800.0,4170128.0,4277617.0,8740800.0,18122100.0,14697000.0,5275900.0,3652464.0,14165921.0,41280900.0,7400800.0,254160000.0,9864200.0,1712400.0,2215700.0,3945800.0,7555300.0,15508600.0,38928300.0,0.0,0.0
2015-12-18,385813200.0,6227000.0,136826000.0,17898900.0,9952000.0,60220100,13490900.0,6721400.0,36732700.0,20167200.0,28376900.0,253.0,8345900.0,6740800.0,9840600.0,6108680.0,10487301.0,14966000.0,23819600.0,24583700.0,11238900.0,6860734.0,22114686.0,84684200.0,13804600.0,395896000.0,21342100.0,2318100.0,5070000.0,7574800.0,16271200.0,31635100.0,48770100.0,0.0,0.0
2015-12-21,190362400.0,3818900.0,65018000.0,4733400.0,3746400.0,77639696,5311500.0,3011600.0,20242900.0,12852300.0,22847200.0,26.0,6378900.0,2472900.0,3414800.0,3408352.0,5875905.0,8321900.0,18869300.0,10444400.0,3344600.0,2732142.0,12194633.0,37246300.0,8972600.0,284216000.0,9105800.0,2479200.0,1423200.0,3185200.0,8442100.0,10360600.0,28936500.0,0.0,0.0
2015-12-22,131157600.0,3125500.0,53356000.0,3796800.0,2791700.0,50840400,9697200.0,2100400.0,18966300.0,9661700.0,8644500.0,106.0,4123500.0,2312800.0,3401900.0,2840330.0,4459935.0,5581600.0,12149500.0,12280800.0,4092000.0,3024325.0,13830351.0,28322200.0,17218400.0,130012000.0,9872200.0,1143900.0,1771400.0,2821600.0,5699100.0,11181500.0,27798900.0,0.0,0.0
2015-12-23,130629600.0,2202100.0,54458000.0,5278000.0,3353900.0,47161400,7586300.0,2652800.0,18803700.0,11172800.0,12372900.0,202.0,2821400.0,2367900.0,3244800.0,4062400.0,5402485.0,5531700.0,12524500.0,9092300.0,3641900.0,2649499.0,7469515.0,27279800.0,57319400.0,122524000.0,8254600.0,1353300.0,1465200.0,2479600.0,6335900.0,12685500.0,22559400.0,0.0,0.0
2015-12-24,54281600.0,943000.0,21824000.0,1956400.0,1185000.0,57157200,2322100.0,1084700.0,8166300.0,4998700.0,4356100.0,24.0,1710200.0,1107600.0,1517100.0,883527.0,1563979.0,2546300.0,4468200.0,3036600.0,1659300.0,1014686.0,3123145.0,9558500.0,13889100.0,52448000.0,2498000.0,340800.0,507300.0,900100.0,2188800.0,4279900.0,7448400.0,0.0,0.0
2015-12-28,106816800.0,1513000.0,75672000.0,2860700.0,1980000.0,49638600,3884000.0,2327400.0,14204900.0,6800000.0,9092700.0,361.0,3356200.0,1723300.0,2607200.0,1597115.0,3287996.0,4063000.0,6610600.0,6326100.0,2777200.0,1525139.0,5068442.0,22458300.0,8786800.0,142024000.0,4150000.0,913200.0,711400.0,1582600.0,3680900.0,6254900.0,16265100.0,0.0,0.0
2015-12-29,123724800.0,2171100.0,114700000.0,3838800.0,3133600.0,51596500,3539500.0,2230200.0,16319600.0,6471200.0,8607200.0,252.0,2832200.0,1848900.0,3037400.0,2241036.0,4125110.0,4230000.0,9820800.0,7739800.0,3213900.0,2182341.0,6925708.0,27731400.0,6708600.0,203660000.0,4406100.0,1276200.0,1048900.0,2027600.0,4627100.0,7667100.0,23650800.0,0.0,0.0
2015-12-30,100855200.0,1493000.0,70380000.0,2792700.0,1619000.0,46889400,3158500.0,1814700.0,10620300.0,5600200.0,4917000.0,71.0,3745000.0,1514300.0,2484700.0,2476302.0,3126912.0,3847800.0,7190700.0,5112500.0,2400800.0,1857508.0,5827194.0,21704500.0,5817900.0,180344000.0,3793200.0,1587300.0,646700.0,1747700.0,4230400.0,8970700.0,17150100.0,0.0,0.0
2015-12-31,163649200.0,1775900.0,74992000.0,3531300.0,2105200.0,45996600,4356400.0,2463000.0,17041500.0,6988700.0,6670100.0,10.0,3823600.0,1773900.0,3178700.0,2314153.0,3621357.0,4592600.0,14654300.0,9727900.0,3723200.0,1922092.0,8690959.0,27334100.0,6454700.0,148528000.0,5077700.0,1854300.0,956100.0,2372500.0,6538300.0,11490900.0,19725300.0,0.0,0.0
2016-01-04,270597600.0,5083200.0,186290000.0,9248300.0,5719500.0,38477500,8586900.0,4919200.0,35827100.0,11397300.0,12531500.0,143.0,6440000.0,3745500.0,8050900.0,3718182.0,5469952.0,12722800.0,25393200.0,16084100.0,9995000.0,3919531.0,17998981.0,53778000.0,11626800.0,358076000.0,11529800.0,3405000.0,2846000.0,4991000.0,13476800.0,17821600.0,35967600.0,0.0,0.0
2016-01-05,223164000.0,2678900.0,116452000.0,10809200.0,3357000.0,34522600,6139100.0,2656800.0,22024900.0,7883400.0,16212900.0,82.0,3500300.0,4521600.0,5320900.0,2841999.0,4105341.0,6467200.0,16566700.0,15781900.0,6314000.0,3214968.0,11607124.0,34079700.0,9220600.0,490272000.0,8133700.0,2271900.0,1870400.0,2816800.0,8972700.0,15632800.0,39978000.0,0.0,0.0
2016-01-06,273829600.0,3826900.0,106584000.0,9752200.0,4254100.0,34042500,6639300.0,3484400.0,30799800.0,14511400.0,13934500.0,52.0,9316600.0,5539400.0,8199600.0,2583697.0,4509201.0,7733800.0,22961500.0,16245100.0,6543800.0,3584532.0,13064263.0,39518900.0,6551600.0,449344000.0,9551000.0,2370900.0,1730900.0,2677300.0,16092000.0,19082700.0,49693800.0,0.0,0.0
2016-01-07,324377600.0,4162500.0,141498000.0,11323900.0,7013700.0,87562200,8601500.0,6972200.0,43235400.0,15368800.0,14680200.0,122.0,11730400.0,5687900.0,12551000.0,3806657.0,7348987.0,9433100.0,27630900.0,20563600.0,7477900.0,4249986.0,13330560.0,56564900.0,10881300.0,645304000.0,11973900.0,2640900.0,2284400.0,5277200.0,12470800.0,19277600.0,79290000.0,0.0,0.0
2016-01-08,283192000.0,4179600.0,110258000.0,10003600.0,5776900.0,56993000,8278500.0,3673800.0,28609700.0,11891600.0,10691600.0,98.0,7678200.0,4929800.0,7104500.0,4481850.0,4981784.0,9766700.0,22373300.0,14645900.0,6103400.0,3186144.0,14835698.0,48754000.0,11191300.0,398472000.0,9676400.0,3592800.0,1984500.0,4422400.0,9977600.0,16594800.0,53303700.0,0.0,0.0
2016-01-11,198957600.0,4747400.0,97832000.0,8157100.0,5551500.0,40450000,9669400.0,3685100.0,32346900.0,14366400.0,9583200.0,43.0,6272400.0,4386500.0,6811600.0,3484029.0,5203222.0,8151400.0,20925500.0,15815200.0,6392400.0,3319498.0,15057035.0,36943800.0,12825000.0,409372000.0,10209200.0,2174700.0,1549700.0,4525800.0,13069500.0,14226200.0,37961400.0,0.0,0.0
2016-01-12,196616800.0,4410600.0,94482000.0,7560000.0,4171500.0,115607000,8593100.0,4108100.0,30122400.0,13477500.0,8863900.0,87.0,5540200.0,4441300.0,5695700.0,3501946.0,5312320.0,6745000.0,22971600.0,21814800.0,5639700.0,2826746.0,11864408.0,36095500.0,8292200.0,469356000.0,8774700.0,3054900.0,2116000.0,4037800.0,10236900.0,15123000.0,36587700.0,0.0,0.0
2016-01-13,249758400.0,3982100.0,153104000.0,11291200.0,5073100.0,173888000,7237300.0,4727500.0,33431600.0,15550100.0,11615400.0,50.0,7324200.0,5252500.0,8932200.0,3320099.0,4916305.0,8290700.0,28808100.0,16854300.0,6986000.0,3107567.0,17340837.0,66883600.0,9944300.0,481672000.0,9310100.0,1758000.0,2881400.0,3434300.0,12659600.0,19291000.0,41177100.0,0.0,0.0
2016-01-14,252680400.0,5649000.0,144760000.0,6664000.0,6517800.0,43945500,9241800.0,4738200.0,42902400.0,16433400.0,11147500.0,59.0,9989100.0,4272500.0,13389100.0,6069728.0,5972242.0,10164300.0,31296300.0,16028000.0,9204500.0,4449598.0,14219788.0,52381900.0,9989000.0,600236000.0,12835100.0,2503800.0,1919000.0,4238200.0,10426200.0,18435000.0,38804700.0,0.0,0.0
2016-01-15,319335600.0,6213000.0,155690000.0,8643800.0,6678400.0,153351008,12674500.0,9572100.0,64092800.0,17870300.0,22337000.0,44.0,10052700.0,6237200.0,10515000.0,5358032.0,9422891.0,12662200.0,38131700.0,21153600.0,10201900.0,5601466.0,16233939.0,71820700.0,12208300.0,841452000.0,17023900.0,2650500.0,2532400.0,6357000.0,18470500.0,27993900.0,45523200.0,0.0,0.0
2016-01-19,212350800.0,4382200.0,96144000.0,7652100.0,5478900.0,46819800,8501100.0,7353700.0,52533500.0,13155600.0,13286800.0,17.0,4588400.0,5860600.0,6350700.0,4157664.0,10438662.0,12457800.0,22818900.0,15462200.0,9195300.0,4066161.0,11454116.0,43564500.0,9924300.0,457140000.0,13457300.0,3081300.0,2459600.0,7122800.0,16009600.0,20364300.0,39153900.0,0.0,0.0
2016-01-20,289337600.0,7338600.0,159328000.0,9043800.0,7636600.0,121720000,10857700.0,8083600.0,83632400.0,26151100.0,16918100.0,30.0,10120900.0,9369100.0,11331400.0,5526079.0,16901059.0,12685200.0,34646100.0,19923500.0,11905200.0,4947015.0,16684579.0,63273000.0,16234200.0,481180000.0,17795000.0,6560400.0,3320400.0,8380700.0,16586000.0,28290200.0,52107300.0,0.0,0.0
2016-01-21,208646000.0,4674000.0,99044000.0,8992300.0,5546200.0,68338000,8798300.0,4635600.0,46267900.0,16107800.0,12078200.0,16.0,5425000.0,5738800.0,8993900.0,3385649.0,9258774.0,11266400.0,31301100.0,15568900.0,9839100.0,4012819.0,12499706.0,40191200.0,16121600.0,481456000.0,12712900.0,4894200.0,3184000.0,5413900.0,11931200.0,31354100.0,36267600.0,0.0,0.0
2016-01-22,263202000.0,4577300.0,102402000.0,43783400.0,5259900.0,91546600,7815600.0,3751800.0,55049000.0,15724600.0,12303800.0,4.0,4185300.0,5583800.0,6554500.0,3550468.0,9663366.0,8380000.0,22732200.0,15209200.0,9016600.0,3563004.0,11331814.0,37555800.0,8430100.0,257996000.0,9465800.0,2887500.0,2483700.0,3622200.0,8652600.0,23075700.0,27592500.0,0.0,0.0
2016-01-25,207178000.0,4765100.0,87922000.0,18498300.0,4551600.0,59062400,10971500.0,2765100.0,64066100.0,12370300.0,7812200.0,8.0,6819400.0,5051700.0,4854700.0,2706338.0,5696516.0,9350200.0,21114400.0,12505200.0,15141500.0,3355378.0,9725964.0,34707700.0,10383400.0,270728000.0,9870400.0,2596800.0,2930000.0,2908500.0,9126200.0,24298800.0,38470200.0,0.0,0.0
2016-01-26,300308000.0,3645500.0,75314000.0,12844800.0,5432600.0,58147000,8141900.0,2931200.0,25162200.0,12191400.0,6915600.0,181.0,8443400.0,5237700.0,4475600.0,3625589.0,4830219.0,17266600.0,17535700.0,13018500.0,8326100.0,6134404.0,9450340.0,28900800.0,8005200.0,227944000.0,16374800.0,2197500.0,2018200.0,4592500.0,7500200.0,22620900.0,28323600.0,0.0,0.0
